Date,Location,PM2.5 (µg/m³),NO2 (µg/m³),O3 (µg/m³),SO2 (µg/m³),CO (µg/m³),AQI_PM2.5,AQI_NO2,AQI_O3,AQI_SO2,AQI_CO
2024-01-30,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1557,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-01-30,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1437,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-01-30,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1628,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-01-30,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1628,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-01-30,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.2934,0.2518523529411764,35.3,15.4,13.8,0.4,2.9
2024-01-30,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.2934,0.2518523529411764,35.3,15.4,13.8,0.4,2.9
2024-01-30,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.2946,0.2518523529411764,35.3,15.4,13.8,0.4,2.9
2024-01-30,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.2697,0.2518523529411764,35.3,15.4,13.8,0.4,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3755,0.2518523529411764,35.3,15.4,13.8,0.5,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3755,0.2518523529411764,35.3,15.4,13.8,0.5,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3747,0.2518523529411764,35.3,15.4,13.8,0.5,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3452,0.2518523529411764,35.3,15.4,13.8,0.5,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,0.4136,0.2518523529411764,35.3,15.4,13.8,0.6,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,0.4136,0.2518523529411764,35.3,15.4,13.8,0.6,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,0.4233,0.2518523529411764,35.3,15.4,13.8,0.6,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3853,0.2518523529411764,35.3,15.4,13.8,0.6,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,0.5134,0.2518523529411764,35.3,15.4,13.8,0.7,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,0.5134,0.2518523529411764,35.3,15.4,13.8,0.7,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,0.5141,0.2518523529411764,35.3,15.4,13.8,0.7,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,0.4846,0.2518523529411764,35.3,15.4,13.8,0.7,2.9
2024-01-30,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0511,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-01-30,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.06,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-01-30,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.06,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-01-30,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0576,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-01-30,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.1485,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-01-30,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.1485,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-01-30,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.1543,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-01-30,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.1359,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-01-30,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.0663,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-01-30,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.0663,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-01-30,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0624,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-01-30,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0554,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,3.2301,0.2518523529411764,35.3,15.4,13.8,4.6,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,3.2301,0.2518523529411764,35.3,15.4,13.8,4.6,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,3.238,0.2518523529411764,35.3,15.4,13.8,4.6,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,3.1731,0.2518523529411764,35.3,15.4,13.8,4.5,2.9
2024-01-30,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.0661,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-01-30,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.0661,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-01-30,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.0652,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-01-30,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0573,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-01-30,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.2056,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2024-01-30,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.2056,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2024-01-30,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.2033,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,0.1941,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,1.1781,0.2518523529411764,35.3,15.4,13.8,1.7,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,1.1781,0.2518523529411764,35.3,15.4,13.8,1.7,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,1.187,0.2518523529411764,35.3,15.4,13.8,1.7,2.9
2024-01-30,New York,8.47316278901734,16.350684375,0.02977815315315316,1.1645,0.2518523529411764,35.3,15.4,13.8,1.7,2.9
2024-02-01,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.0254,0.2518523529411764,35.3,15.4,13.8,0.0,2.9
2024-02-01,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.0286,0.2518523529411764,35.3,15.4,13.8,0.0,2.9
2024-02-01,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.0286,0.2518523529411764,35.3,15.4,13.8,0.0,2.9
2024-02-01,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.025,0.2518523529411764,35.3,15.4,13.8,0.0,2.9
2024-02-01,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.0929,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-02-01,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.0929,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-02-01,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.0913,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-02-01,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.0749,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-02-01,New York,8.47316278901734,16.350684375,0.02977815315315316,0.1894,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2024-02-01,New York,8.47316278901734,16.350684375,0.02977815315315316,0.1894,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2024-02-01,New York,8.47316278901734,16.350684375,0.02977815315315316,0.1913,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2024-02-01,New York,8.47316278901734,16.350684375,0.02977815315315316,0.1654,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-02-01,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0754,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-02-01,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0754,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-02-01,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0717,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-02-01,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0628,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-02-01,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.2358,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2024-02-01,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.2358,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2024-02-01,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.2359,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2024-02-01,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.2086,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2024-02-01,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.0037,0.2518523529411764,35.3,15.4,13.8,0.0,2.9
2024-02-01,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.0037,0.2518523529411764,35.3,15.4,13.8,0.0,2.9
2024-02-01,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.0024,0.2518523529411764,35.3,15.4,13.8,0.0,2.9
2024-02-01,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.002,0.2518523529411764,35.3,15.4,13.8,0.0,2.9
2024-02-01,New York,8.47316278901734,16.350684375,0.02977815315315316,2.2032,0.2518523529411764,35.3,15.4,13.8,3.1,2.9
2024-02-01,New York,8.47316278901734,16.350684375,0.02977815315315316,2.2032,0.2518523529411764,35.3,15.4,13.8,3.1,2.9
2024-02-01,New York,8.47316278901734,16.350684375,0.02977815315315316,2.218,0.2518523529411764,35.3,15.4,13.8,3.2,2.9
2024-02-01,New York,8.47316278901734,16.350684375,0.02977815315315316,2.1558,0.2518523529411764,35.3,15.4,13.8,3.1,2.9
2024-02-01,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,-0.0011,0.2518523529411764,35.3,15.4,13.8,0.0,2.9
2024-02-01,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,-0.0011,0.2518523529411764,35.3,15.4,13.8,0.0,2.9
2024-02-01,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,-0.0013,0.2518523529411764,35.3,15.4,13.8,0.0,2.9
2024-02-01,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,-0.0006,0.2518523529411764,35.3,15.4,13.8,0.0,2.9
2024-02-01,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.1066,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-02-01,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.1066,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-02-01,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.1047,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-02-01,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.0971,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-02-01,New York,8.47316278901734,16.350684375,0.02977815315315316,0.7384,0.2518523529411764,35.3,15.4,13.8,1.1,2.9
2024-02-01,New York,8.47316278901734,16.350684375,0.02977815315315316,0.7384,0.2518523529411764,35.3,15.4,13.8,1.1,2.9
2024-02-01,New York,8.47316278901734,16.350684375,0.02977815315315316,0.7446,0.2518523529411764,35.3,15.4,13.8,1.1,2.9
2024-02-01,New York,8.47316278901734,16.350684375,0.02977815315315316,0.706,0.2518523529411764,35.3,15.4,13.8,1.0,2.9
2024-02-05,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1639,0.2399,35.3,15.4,13.8,0.2,2.7
2024-02-05,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1639,0.2431,35.3,15.4,13.8,0.2,2.8
2024-02-05,Cheektowaga,8.47316278901734,16.350684375,0.02977815315315316,0.511661463414634,0.2087,35.3,15.4,13.8,0.7,2.4
2024-02-05,Cheektowaga,8.47316278901734,16.350684375,0.02977815315315316,0.511661463414634,0.2094,35.3,15.4,13.8,0.7,2.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.5136,0.3117,35.3,15.4,13.8,0.7,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.5136,0.3131,35.3,15.4,13.8,0.7,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.5136,0.3139,35.3,15.4,13.8,0.7,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.5136,0.3129,35.3,15.4,13.8,0.7,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.5136,0.303,35.3,15.4,13.8,0.7,3.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.5136,0.3049,35.3,15.4,13.8,0.7,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.5136,0.3842,35.3,15.4,13.8,0.7,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.5136,0.384,35.3,15.4,13.8,0.7,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3765,0.3117,35.3,15.4,13.8,0.5,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3765,0.3131,35.3,15.4,13.8,0.5,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3765,0.3139,35.3,15.4,13.8,0.5,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3765,0.3129,35.3,15.4,13.8,0.5,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3765,0.303,35.3,15.4,13.8,0.5,3.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3765,0.3049,35.3,15.4,13.8,0.5,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3765,0.3842,35.3,15.4,13.8,0.5,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3765,0.384,35.3,15.4,13.8,0.5,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3117,35.3,15.4,13.8,0.1,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3131,35.3,15.4,13.8,0.1,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3139,35.3,15.4,13.8,0.1,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3129,35.3,15.4,13.8,0.1,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.303,35.3,15.4,13.8,0.1,3.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3049,35.3,15.4,13.8,0.1,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3842,35.3,15.4,13.8,0.1,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.384,35.3,15.4,13.8,0.1,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3117,35.3,15.4,13.8,0.1,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3131,35.3,15.4,13.8,0.1,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3139,35.3,15.4,13.8,0.1,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3129,35.3,15.4,13.8,0.1,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.303,35.3,15.4,13.8,0.1,3.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3049,35.3,15.4,13.8,0.1,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3842,35.3,15.4,13.8,0.1,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.384,35.3,15.4,13.8,0.1,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3117,35.3,15.4,13.8,0.1,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3131,35.3,15.4,13.8,0.1,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3139,35.3,15.4,13.8,0.1,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3129,35.3,15.4,13.8,0.1,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.303,35.3,15.4,13.8,0.1,3.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3049,35.3,15.4,13.8,0.1,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.3842,35.3,15.4,13.8,0.1,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0967,0.384,35.3,15.4,13.8,0.1,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0772,0.3117,35.3,15.4,13.8,0.1,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0772,0.3131,35.3,15.4,13.8,0.1,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0772,0.3139,35.3,15.4,13.8,0.1,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0772,0.3129,35.3,15.4,13.8,0.1,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0772,0.303,35.3,15.4,13.8,0.1,3.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0772,0.3049,35.3,15.4,13.8,0.1,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0772,0.3842,35.3,15.4,13.8,0.1,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.0772,0.384,35.3,15.4,13.8,0.1,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.3117,35.3,15.4,13.8,0.5,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.3131,35.3,15.4,13.8,0.5,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.3139,35.3,15.4,13.8,0.5,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.3129,35.3,15.4,13.8,0.5,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.303,35.3,15.4,13.8,0.5,3.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.3049,35.3,15.4,13.8,0.5,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.3842,35.3,15.4,13.8,0.5,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.384,35.3,15.4,13.8,0.5,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.3117,35.3,15.4,13.8,0.5,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.3131,35.3,15.4,13.8,0.5,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.3139,35.3,15.4,13.8,0.5,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.3129,35.3,15.4,13.8,0.5,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.303,35.3,15.4,13.8,0.5,3.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.3049,35.3,15.4,13.8,0.5,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.3842,35.3,15.4,13.8,0.5,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3193,0.384,35.3,15.4,13.8,0.5,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3185,0.3117,35.3,15.4,13.8,0.5,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3185,0.3131,35.3,15.4,13.8,0.5,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3185,0.3139,35.3,15.4,13.8,0.5,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3185,0.3129,35.3,15.4,13.8,0.5,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3185,0.303,35.3,15.4,13.8,0.5,3.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3185,0.3049,35.3,15.4,13.8,0.5,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3185,0.3842,35.3,15.4,13.8,0.5,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3185,0.384,35.3,15.4,13.8,0.5,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.29,0.3117,35.3,15.4,13.8,0.4,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.29,0.3131,35.3,15.4,13.8,0.4,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.29,0.3139,35.3,15.4,13.8,0.4,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.29,0.3129,35.3,15.4,13.8,0.4,3.6
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.29,0.303,35.3,15.4,13.8,0.4,3.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.29,0.3049,35.3,15.4,13.8,0.4,3.5
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.29,0.3842,35.3,15.4,13.8,0.4,4.4
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.29,0.384,35.3,15.4,13.8,0.4,4.4
2024-02-05,Old Field,8.47316278901734,16.350684375,0.02977815315315316,0.511661463414634,0.1946,35.3,15.4,13.8,0.7,2.2
2024-02-05,Old Field,8.47316278901734,16.350684375,0.02977815315315316,0.511661463414634,0.1972,35.3,15.4,13.8,0.7,2.2
2024-02-05,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.511661463414634,0.2284,35.3,15.4,13.8,0.7,2.6
2024-02-05,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.511661463414634,0.2346,35.3,15.4,13.8,0.7,2.7
2024-02-05,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.511661463414634,0.2277,35.3,15.4,13.8,0.7,2.6
2024-02-05,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.511661463414634,0.2272,35.3,15.4,13.8,0.7,2.6
2024-02-05,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.1515,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-02-05,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0667,0.1135,35.3,15.4,13.8,0.1,1.3
2024-02-05,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0667,0.1034,35.3,15.4,13.8,0.1,1.2
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2061,0.1135,35.3,15.4,13.8,0.3,1.3
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2061,0.1034,35.3,15.4,13.8,0.3,1.2
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,3.2287,0.1135,35.3,15.4,13.8,4.6,1.3
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,3.2287,0.1034,35.3,15.4,13.8,4.6,1.2
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,1.1736,0.1135,35.3,15.4,13.8,1.7,1.3
2024-02-05,New York,8.47316278901734,16.350684375,0.02977815315315316,1.1736,0.1034,35.3,15.4,13.8,1.7,1.2
2024-02-12,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.2939,0.2518523529411764,35.3,15.4,13.8,0.4,2.9
2024-02-12,New York,8.47316278901734,16.350684375,0.02977815315315316,0.4146,0.2518523529411764,35.3,15.4,13.8,0.6,2.9
2024-02-12,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0613,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-02-12,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.0916,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2024-02-27,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.1488,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-02-27,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.1488,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-02-27,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.1522,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-02-27,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.1284,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2024-05-17,Albany,7.0076,16.350684375,0.02977815315315316,0.511661463414634,0.2518523529411764,29.2,15.4,13.8,0.7,2.9
2024-05-17,Albany,7.0572,16.350684375,0.02977815315315316,0.511661463414634,0.2518523529411764,29.4,15.4,13.8,0.7,2.9
2024-05-17,Albany,7.0076,16.350684375,0.02977815315315316,0.511661463414634,0.2518523529411764,29.2,15.4,13.8,0.7,2.9
2024-05-17,Albany,7.0076,16.350684375,0.02977815315315316,0.511661463414634,0.2518523529411764,29.2,15.4,13.8,0.7,2.9
2024-05-17,Albany,7.0076,16.350684375,0.02977815315315316,0.511661463414634,0.2518523529411764,29.2,15.4,13.8,0.7,2.9
2024-05-17,Albany,7.0076,16.350684375,0.02977815315315316,0.511661463414634,0.2518523529411764,29.2,15.4,13.8,0.7,2.9
2024-05-17,Albany,7.0076,16.350684375,0.02977815315315316,0.511661463414634,0.2518523529411764,29.2,15.4,13.8,0.7,2.9
2024-05-17,Albany,7.0076,16.350684375,0.02977815315315316,0.511661463414634,0.2518523529411764,29.2,15.4,13.8,0.7,2.9
2024-05-17,Albany,7.0076,16.350684375,0.02977815315315316,0.511661463414634,0.2518523529411764,29.2,15.4,13.8,0.7,2.9
2024-05-17,Albany,6.1724,16.350684375,0.02977815315315316,0.511661463414634,0.2518523529411764,25.7,15.4,13.8,0.7,2.9
2024-05-17,Albany,6.1233,16.350684375,0.02977815315315316,0.511661463414634,0.2518523529411764,25.5,15.4,13.8,0.7,2.9
2024-05-17,Albany,6.1233,16.350684375,0.02977815315315316,0.511661463414634,0.2518523529411764,25.5,15.4,13.8,0.7,2.9
2024-05-17,Albany,6.1233,16.350684375,0.02977815315315316,0.511661463414634,0.2518523529411764,25.5,15.4,13.8,0.7,2.9
2024-05-17,Albany,6.1233,16.350684375,0.02977815315315316,0.511661463414634,0.2518523529411764,25.5,15.4,13.8,0.7,2.9
